cell_ID,total_AH,voltage,current,power,time,AH,soc,soc_ocv,ocv,voltage_capacitance
bak45d-8-engsample--cont,0.0,,,,1625.6575592,,,,,
bak45d-8-engsample--cont,0.0,,,,1625.6759552,,,,,
bak45d-8-engsample--cont,0.0,,,,1625.8879997,,,,,
bak45d-8-engsample--cont,0.0,,,,1625.9063884,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.1177709,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.1363346,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.3477924,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.3658465,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.5778414,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.5960244,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.8075881,,,,,
bak45d-8-engsample--cont,0.0,,,,1626.825902,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.0377243,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.055859,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.2678382,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.2860477,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.497165,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.5150885,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.7283144,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.7462553,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.9580335,,,,,
bak45d-8-engsample--cont,0.0,,,,1627.9759916,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.1876682,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.2041185,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.4183957,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.4363013,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.6481207,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.6660048,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.8777554,,,,,
bak45d-8-engsample--cont,0.0,,,,1628.8959552,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.1076974,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.1264245,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.3381075,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.3562076,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.5674831,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.5857208,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.7977938,,,,,
bak45d-8-engsample--cont,0.0,,,,1629.8159888,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.0282669,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.0450154,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.2575536,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.2758782,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.4873602,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.5054718,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.7179413,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.7363166,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.9472799,,,,,
bak45d-8-engsample--cont,0.0,,,,1630.965833,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.177552,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.1962688,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.407655,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.4264409,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.6379326,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.65588,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.868101,,,,,
bak45d-8-engsample--cont,0.0,,,,1631.8863024,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.0983569,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.116873,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.3281183,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.3453531,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.5580366,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.5759307,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.7876208,,,,,
bak45d-8-engsample--cont,0.0,,,,1632.8059603,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.017645,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.0359916,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.2474131,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.2655052,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.4776762,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.4956656,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.7075431,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.7257958,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.93764,,,,,
bak45d-8-engsample--cont,0.0,,,,1633.9559132,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.168339,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.1865371,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.3979009,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.4147547,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.6278063,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.6459765,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.8575713,,,,,
bak45d-8-engsample--cont,0.0,,,,1634.8756866,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.0879197,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.1060383,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.3173609,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.3357121,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.5485372,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.5668391,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.7775107,,,,,
bak45d-8-engsample--cont,0.0,,,,1635.7957619,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.0077275,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.0255035,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.2376331,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.2556777,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.4678121,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.4857131,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.6976133,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.715904,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.9280598,,,,,
bak45d-8-engsample--cont,0.0,,,,1636.9462394,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.1576517,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.1757498,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.3874055,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.405438,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.6180635,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.6364121,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.847517,,,,,
bak45d-8-engsample--cont,0.0,,,,1637.8658477,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.0784902,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.0966624,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.3077302,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.3256811,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.5372092,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.5552564,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.7676512,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.78576,,,,,
bak45d-8-engsample--cont,0.0,,,,1638.9975474,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.0158654,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.2275439,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.2457973,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.4583268,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.4764399,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.6870437,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.7049736,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.917662,,,,,
bak45d-8-engsample--cont,0.0,,,,1639.9358726,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.1482876,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.1666712,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.3776453,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.3958436,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.6071497,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.6257504,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.837066,,,,,
bak45d-8-engsample--cont,0.0,,,,1640.8556327,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.0677282,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.0857054,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.2971338,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.3153941,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.5275695,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.5457315,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.758459,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.7764104,,,,,
bak45d-8-engsample--cont,0.0,,,,1641.9876675,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.0056511,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.2175965,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.2358006,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.4481657,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.4663494,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.6780472,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.6962805,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.9074353,,,,,
bak45d-8-engsample--cont,0.0,,,,1642.9255036,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.137508,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.1558429,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.3671569,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.3854022,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.5972937,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.6154149,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.827683,,,,,
bak45d-8-engsample--cont,0.0,,,,1643.8460482,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.0574611,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.0755083,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.2872301,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.3041003,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.5172617,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.5354671,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.7474797,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.7657272,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.9772378,,,,,
bak45d-8-engsample--cont,0.0,,,,1644.995718,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.2077371,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.2261591,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.4377732,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.4561725,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.6679122,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.6863788,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.8971771,,,,,
bak45d-8-engsample--cont,0.0,,,,1645.9156916,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.1272115,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.1454033,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.3576908,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.3757917,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.5883508,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.6063581,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.8173879,,,,,
bak45d-8-engsample--cont,0.0,,,,1646.8354085,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.0476923,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.0658925,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.2775833,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.2959422,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.5079487,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.526377,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.7381161,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.7562701,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.9678975,,,,,
bak45d-8-engsample--cont,0.0,,,,1647.9863394,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.1979395,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.2157511,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.4274136,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.4455038,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.6578353,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.6759039,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.8879818,,,,,
bak45d-8-engsample--cont,0.0,,,,1648.9061756,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.117097,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.1351138,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.3480116,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.3659671,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.5782511,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.5962665,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.8078153,,,,,
bak45d-8-engsample--cont,0.0,,,,1649.8259005,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.0377942,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.0559616,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.2684689,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.2852277,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.4972823,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.5141905,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.7278725,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.7460874,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.957285,,,,,
bak45d-8-engsample--cont,0.0,,,,1650.9755483,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.1875859,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.2060684,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.4172972,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.4356401,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.6475707,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.6659748,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.8772302,,,,,
bak45d-8-engsample--cont,0.0,,,,1651.8941732,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.1080638,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.1265629,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.3380511,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.3564292,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.5671578,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.5854609,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.7981807,,,,,
bak45d-8-engsample--cont,0.0,,,,1652.8153489,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.0279311,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.0465469,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.2582206,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.2749619,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.4871492,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.5050326,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.7175277,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.7355015,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.9485027,,,,,
bak45d-8-engsample--cont,0.0,,,,1653.9664373,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.1782841,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.1968021,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.4080779,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.4261313,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.6375712,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.6555607,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.8677689,,,,,
bak45d-8-engsample--cont,0.0,,,,1654.8862247,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.0985382,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.116363,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.3281816,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.3465615,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.5577015,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.575636,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.7874754,,,,,
bak45d-8-engsample--cont,0.0,,,,1655.8058644,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.0177169,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.0360271,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.2477353,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.2658142,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.4783971,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.4951638,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.7082244,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.7263465,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.9376716,,,,,
bak45d-8-engsample--cont,0.0,,,,1656.9561648,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.1675967,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.1858335,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.3984138,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.4161842,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.6284051,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.6465341,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.8582444,,,,,
bak45d-8-engsample--cont,0.0,,,,1657.876671,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.0879409,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.106611,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.3180954,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.3363986,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.548073,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.566197,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.7778347,,,,,
bak45d-8-engsample--cont,0.0,,,,1658.7960639,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.0073295,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.0257651,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.237531,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.2556775,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.4680949,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.4864317,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.6976718,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.7159188,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.9282816,,,,,
bak45d-8-engsample--cont,0.0,,,,1659.9463912,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.1575594,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.1757293,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.3875742,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.4059855,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.6175521,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.6360705,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.8485278,,,,,
bak45d-8-engsample--cont,0.0,,,,1660.8669996,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.0777537,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.0963615,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.3081174,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.3264239,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.5376076,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.5558611,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.7679195,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.7862526,,,,,
bak45d-8-engsample--cont,0.0,,,,1661.9978591,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.0159937,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.2280168,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.2466626,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.4579935,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.4763692,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.688414,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.7066153,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.9180249,,,,,
bak45d-8-engsample--cont,0.0,,,,1662.9361908,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.1478978,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.1660745,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.3782841,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.3965467,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.6085941,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.6268621,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.838004,,,,,
bak45d-8-engsample--cont,0.0,,,,1663.8551972,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.0680655,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.0862483,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.2983317,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.3164236,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.5274879,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.5459201,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.7584506,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.7769244,,,,,
bak45d-8-engsample--cont,0.0,,,,1664.9882228,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.006344,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.2181011,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.2364052,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.4483628,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.4667374,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.6787488,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.6973558,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.9083958,,,,,
bak45d-8-engsample--cont,0.0,,,,1665.926472,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.1382361,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.1560826,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.3681692,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.3864594,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.598419,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.6167969,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.8284182,,,,,
bak45d-8-engsample--cont,0.0,,,,1666.8471313,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.0580921,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.0764534,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.2878246,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.3064065,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.5174355,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.5359005,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.7482294,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.7669401,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.9784141,,,,,
bak45d-8-engsample--cont,0.0,,,,1667.9966447,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.2077135,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.2255376,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.4384354,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.456867,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.667491,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.6860513,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.8985428,,,,,
bak45d-8-engsample--cont,0.0,,,,1668.9164893,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.1275615,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.1455962,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.3583595,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.3764768,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.5877292,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.6058027,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.8178299,,,,,
bak45d-8-engsample--cont,0.0,,,,1669.8359444,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.0477911,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.0659714,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.278169,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.2960948,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.5074443,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.5258662,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.7375498,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.7560925,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.9674664,,,,,
bak45d-8-engsample--cont,0.0,,,,1670.9856511,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.1972965,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.215557,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.4279789,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.4463798,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.6572747,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.6756156,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.8874039,,,,,
bak45d-8-engsample--cont,0.0,,,,1671.9060484,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.1183869,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.1366925,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.3484289,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.3669727,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.5777234,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.5956756,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.8076175,,,,,
bak45d-8-engsample--cont,0.0,,,,1672.8254575,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.0371995,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.0555095,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.2682189,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.2864494,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.497824,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.5159897,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.7274773,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.7454359,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.9575874,,,,,
bak45d-8-engsample--cont,0.0,,,,1673.9755333,,,,,
bak45d-8-engsample--cont,0.0,,,,1674.1883817,,,,,
bak45d-8-engsample--cont,0.0,,,,1674.2066664,,,,,
